framework              , test                                                         , time    
Svelte v5              , updateComputations1to2                                       , 37.68   
Svelte v5              , updateComputations1to4                                       , 41.50   
Svelte v5              , updateComputations1to1000                                    , 37.79   
Svelte v5              , 10x5 - 2 sources - read 20% (simple component)               , 187.03  
Svelte v5              , 10x10 - 6 sources - dynamic - read 20% (dynamic component)   , 162.06  
Svelte v5              , 1000x12 - 4 sources - dynamic (large web app)                , 272.60  
Svelte v5              , 1000x5 - 25 sources (wide dense)                             , 332.31  
Svelte v5              , 5x500 - 3 sources (deep)                                     , 158.75  
TC39 Signals Polyfill  , avoidablePropagation                                         , 468.66  
TC39 Signals Polyfill  , broadPropagation                                             , 691.13  
TC39 Signals Polyfill  , deepPropagation                                              , 185.26  
TC39 Signals Polyfill  , diamond                                                      , 464.75  
TC39 Signals Polyfill  , mux                                                          , 495.39  
TC39 Signals Polyfill  , repeatedObservers                                            , 139.18  
TC39 Signals Polyfill  , triangle                                                     , 172.56  
TC39 Signals Polyfill  , unstable                                                     , 375.76  
TC39 Signals Polyfill  , molBench                                                     , 302.90  
TC39 Signals Polyfill  , createDataSignals                                            , 83.08   
TC39 Signals Polyfill  , createComputations0to1                                       , 65.34   
TC39 Signals Polyfill  , createComputations1to1                                       , 45.53   
TC39 Signals Polyfill  , createComputations2to1                                       , 43.50   
TC39 Signals Polyfill  , createComputations4to1                                       , 41.42   
TC39 Signals Polyfill  , createComputations1000to1                                    , 39.93   
TC39 Signals Polyfill  , createComputations1to2                                       , 44.37   
TC39 Signals Polyfill  , createComputations1to4                                       , 43.76   
TC39 Signals Polyfill  , createComputations1to8                                       , 42.69   
TC39 Signals Polyfill  , createComputations1to1000                                    , 44.40   
TC39 Signals Polyfill  , updateComputations1to1                                       , 44.57   
TC39 Signals Polyfill  , updateComputations2to1                                       , 42.23   
TC39 Signals Polyfill  , updateComputations4to1                                       , 37.73   
TC39 Signals Polyfill  , updateComputations1000to1                                    , 37.46   
TC39 Signals Polyfill  , updateComputations1to2                                       , 39.47   
TC39 Signals Polyfill  , updateComputations1to4                                       , 37.65   
TC39 Signals Polyfill  , updateComputations1to1000                                    , 37.70   
TC39 Signals Polyfill  , 10x5 - 2 sources - read 20% (simple component)               , 806.29  
TC39 Signals Polyfill  , 10x10 - 6 sources - dynamic - read 20% (dynamic component)   , 388.41  
TC39 Signals Polyfill  , 1000x12 - 4 sources - dynamic (large web app)                , 7004.59 
TC39 Signals Polyfill  , 1000x5 - 25 sources (wide dense)                             , 5042.81 
TC39 Signals Polyfill  , 5x500 - 3 sources (deep)                                     , 288.08  
@reactively            , avoidablePropagation                                         , 244.21  
@reactively            , broadPropagation                                             , 187.63  
@reactively            , deepPropagation                                              , 76.54   
@reactively            , diamond                                                      , 192.89  
@reactively            , mux                                                          , 173.64  
@reactively            , repeatedObservers                                            , 45.07   
@reactively            , triangle                                                     , 56.28   
@reactively            , unstable                                                     , 83.38   
@reactively            , molBench                                                     , 276.44  
@reactively            , createDataSignals                                            , 39.44   
@reactively            , createComputations0to1                                       , 41.51   
@reactively            , createComputations1to1                                       , 41.21   
@reactively            , createComputations2to1                                       , 40.05   
@reactively            , createComputations4to1                                       , 39.10   
@reactively            , createComputations1000to1                                    , 39.08   
@reactively            , createComputations1to2                                       , 40.48   
@reactively            , createComputations1to4                                       , 40.64   
@reactively            , createComputations1to8                                       , 40.02   
@reactively            , createComputations1to1000                                    , 40.87   
@reactively            , updateComputations1to1                                       , 39.71   
@reactively            , updateComputations2to1                                       , 39.71   
@reactively            , updateComputations4to1                                       , 39.08   
@reactively            , updateComputations1000to1                                    , 37.44   
@reactively            , updateComputations1to2                                       , 38.28   
@reactively            , updateComputations1to4                                       , 37.91   
@reactively            , updateComputations1to1000                                    , 38.15   
@reactively            , 10x5 - 2 sources - read 20% (simple component)               , 152.80  
@reactively            , 10x10 - 6 sources - dynamic - read 20% (dynamic component)   , 151.33  
@reactively            , 1000x12 - 4 sources - dynamic (large web app)                , 254.18  
@reactively            , 1000x5 - 25 sources (wide dense)                             , 297.24  
@reactively            , 5x500 - 3 sources (deep)                                     , 142.97  
s-js                   , avoidablePropagation                                         , 274.38  
s-js                   , broadPropagation                                             , 152.98  
s-js                   , deepPropagation                                              , 53.34   
s-js                   , diamond                                                      , 183.07  
s-js                   , mux                                                          , 226.68  
s-js                   , repeatedObservers                                            , 78.02   
s-js                   , triangle                                                     , 57.15   
s-js                   , unstable                                                     , 84.33   
s-js                   , molBench                                                     , 428.98  
s-js                   , createDataSignals                                            , 40.09   
s-js                   , createComputations0to1                                       , 39.92   
s-js                   , createComputations1to1                                       , 43.90   
s-js                   , createComputations2to1                                       , 43.18   
s-js                   , createComputations4to1                                       , 42.85   
s-js                   , createComputations1000to1                                    , 46.25   
s-js                   , createComputations1to2                                       , 42.82   
s-js                   , createComputations1to4                                       , 42.36   
s-js                   , createComputations1to8                                       , 43.20   
s-js                   , createComputations1to1000                                    , 42.70   
s-js                   , updateComputations1to1                                       , 51.29   
s-js                   , updateComputations2to1                                       , 48.40   
s-js                   , updateComputations4to1                                       , 49.46   
s-js                   , updateComputations1000to1                                    , 50.83   
s-js                   , updateComputations1to2                                       , 49.58   
s-js                   , updateComputations1to4                                       , 51.13   
s-js                   , updateComputations1to1000                                    , 50.04   
s-js                   , 10x5 - 2 sources - read 20% (simple component)               , 401.22  
s-js                   , 10x10 - 6 sources - dynamic - read 20% (dynamic component)   , 221.11  
s-js                   , 1000x12 - 4 sources - dynamic (large web app)                , 263.79  
s-js                   , 1000x5 - 25 sources (wide dense)                             , 436.76  
s-js                   , 5x500 - 3 sources (deep)                                     , 148.29  
@amadeus-it-group/tans , avoidablePropagation                                         , 326.98  
@amadeus-it-group/tans , broadPropagation                                             , 347.23  
@amadeus-it-group/tans , deepPropagation                                              , 99.77   
@amadeus-it-group/tans , diamond                                                      , 244.43  
@amadeus-it-group/tans , mux                                                          , 327.97  
@amadeus-it-group/tans , repeatedObservers                                            , 55.49   
@amadeus-it-group/tans , triangle                                                     , 73.57   
@amadeus-it-group/tans , unstable                                                     , 91.16   
@amadeus-it-group/tans , molBench                                                     , 278.53  
@amadeus-it-group/tans , createDataSignals                                            , 42.88   
@amadeus-it-group/tans , createComputations0to1                                       , 40.82   
@amadeus-it-group/tans , createComputations1to1                                       , 46.43   
@amadeus-it-group/tans , createComputations2to1                                       , 46.58   
@amadeus-it-group/tans , createComputations4to1                                       , 42.58   
@amadeus-it-group/tans , createComputations1000to1                                    , 40.17   
@amadeus-it-group/tans , createComputations1to2                                       , 45.47   
@amadeus-it-group/tans , createComputations1to4                                       , 42.56   
@amadeus-it-group/tans , createComputations1to8                                       , 44.58   
@amadeus-it-group/tans , createComputations1to1000                                    , 43.92   
@amadeus-it-group/tans , updateComputations1to1                                       , 39.96   
@amadeus-it-group/tans , updateComputations2to1                                       , 43.53   
@amadeus-it-group/tans , updateComputations4to1                                       , 39.83   
@amadeus-it-group/tans , updateComputations1000to1                                    , 37.02   
@amadeus-it-group/tans , updateComputations1to2                                       , 40.07   
@amadeus-it-group/tans , updateComputations1to4                                       , 38.96   
@amadeus-it-group/tans , updateComputations1to1000                                    , 37.55   
@amadeus-it-group/tans , 10x5 - 2 sources - read 20% (simple component)               , 221.17  
@amadeus-it-group/tans , 10x10 - 6 sources - dynamic - read 20% (dynamic component)   , 203.26  
@amadeus-it-group/tans , 1000x12 - 4 sources - dynamic (large web app)                , 355.38  
@amadeus-it-group/tans , 1000x5 - 25 sources (wide dense)                             , 460.60  
@amadeus-it-group/tans , 5x500 - 3 sources (deep)                                     , 199.46  
@angular/signals       , avoidablePropagation                                         , 288.24  
@angular/signals       , broadPropagation                                             , 486.34  
@angular/signals       , deepPropagation                                              , 108.27  
@angular/signals       , diamond                                                      , 278.87  
@angular/signals       , mux                                                          , 492.70  
@angular/signals       , repeatedObservers                                            , 88.17   
@angular/signals       , triangle                                                     , 108.55  
@angular/signals       , unstable                                                     , 295.06  
@angular/signals       , molBench                                                     , 291.18  
@angular/signals       , createDataSignals                                            , 42.92   
@angular/signals       , createComputations0to1                                       , 39.43   
@angular/signals       , createComputations1to1                                       , 51.68   
@angular/signals       , createComputations2to1                                       , 44.96   
@angular/signals       , createComputations4to1                                       , 42.54   
@angular/signals       , createComputations1000to1                                    , 40.82   
@angular/signals       , createComputations1to2                                       , 46.31   
@angular/signals       , createComputations1to4                                       , 42.71   
@angular/signals       , createComputations1to8                                       , 42.07   
@angular/signals       , createComputations1to1000                                    , 40.06   
@angular/signals       , updateComputations1to1                                       , 41.32   
@angular/signals       , updateComputations2to1                                       , 42.08   
@angular/signals       , updateComputations4to1                                       , 39.51   
@angular/signals       , updateComputations1000to1                                    , 38.52   
@angular/signals       , updateComputations1to2                                       , 40.40   
@angular/signals       , updateComputations1to4                                       , 41.78   
@angular/signals       , updateComputations1to1000                                    , 38.09   
@angular/signals       , 10x5 - 2 sources - read 20% (simple component)               , 772.34  
@angular/signals       , 10x10 - 6 sources - dynamic - read 20% (dynamic component)   , 340.57  
@angular/signals       , 1000x12 - 4 sources - dynamic (large web app)                , 10407.03
@angular/signals       , 1000x5 - 25 sources (wide dense)                             , 6617.29 
@angular/signals       , 5x500 - 3 sources (deep)                                     , 254.38  
$mol_wire              , avoidablePropagation                                         , 311.06  
$mol_wire              , broadPropagation                                             , 481.40  
$mol_wire              , deepPropagation                                              , 137.14  
$mol_wire              , diamond                                                      , 271.92  
$mol_wire              , mux                                                          , 387.95  
$mol_wire              , repeatedObservers                                            , 74.70   
$mol_wire              , triangle                                                     , 86.50   
$mol_wire              , unstable                                                     , 129.75  
$mol_wire              , molBench                                                     , 204.63  
$mol_wire              , createDataSignals                                            , 42.79   
$mol_wire              , createComputations0to1                                       , 40.56   
$mol_wire              , createComputations1to1                                       , 44.61   
$mol_wire              , createComputations2to1                                       , 38.56   
$mol_wire              , createComputations4to1                                       , 38.02   
$mol_wire              , createComputations1000to1                                    , 38.31   
$mol_wire              , createComputations1to2                                       , 39.69   
$mol_wire              , createComputations1to4                                       , 40.23   
$mol_wire              , createComputations1to8                                       , 40.36   
$mol_wire              , createComputations1to1000                                    , 39.38   
$mol_wire              , updateComputations1to1                                       , 38.69   
$mol_wire              , updateComputations2to1                                       , 37.90   
$mol_wire              , updateComputations4to1                                       , 37.28   
$mol_wire              , updateComputations1000to1                                    , 36.32   
$mol_wire              , updateComputations1to2                                       , 39.32   
$mol_wire              , updateComputations1to4                                       , 59.42   
$mol_wire              , updateComputations1to1000                                    , 36.40   
$mol_wire              , 10x5 - 2 sources - read 20% (simple component)               , 242.36  
$mol_wire              , 10x10 - 6 sources - dynamic - read 20% (dynamic component)   , 216.58  
$mol_wire              , 1000x12 - 4 sources - dynamic (large web app)                , 331.31  
$mol_wire              , 1000x5 - 25 sources (wide dense)                             , 467.69  
$mol_wire              , 5x500 - 3 sources (deep)                                     , 200.83  
Oby                    , avoidablePropagation                                         , 284.54  
Oby                    , broadPropagation                                             , 315.76  
Oby                    , deepPropagation                                              , 122.11  
Oby                    , diamond                                                      , 248.66  
Oby                    , mux                                                          , 291.31  
Oby                    , repeatedObservers                                            , 53.67   
Oby                    , triangle                                                     , 81.98   
Oby                    , unstable                                                     , 59.27   
Oby                    , molBench                                                     , 332.17  
Oby                    , createDataSignals                                            , 42.04   
Oby                    , createComputations0to1                                       , 66.32   
Oby                    , createComputations1to1                                       , 47.22   
Oby                    , createComputations2to1                                       , 78.77   
Oby                    , createComputations4to1                                       , 62.40   
Oby                    , createComputations1000to1                                    , 57.50   
Oby                    , createComputations1to2                                       , 76.06   
Oby                    , createComputations1to4                                       , 44.19   
Oby                    , createComputations1to8                                       , 46.67   
Oby                    , createComputations1to1000                                    , 62.98   
Oby                    , updateComputations1to1                                       , 40.28   
Oby                    , updateComputations2to1                                       , 38.01   
Oby                    , updateComputations4to1                                       , 36.75   
Oby                    , updateComputations1000to1                                    , 42.53   
Oby                    , updateComputations1to2                                       , 37.66   
Oby                    , updateComputations1to4                                       , 46.39   
Oby                    , updateComputations1to1000                                    , 37.48   
Oby                    , 10x5 - 2 sources - read 20% (simple component)               , 231.25  
Oby                    , 10x10 - 6 sources - dynamic - read 20% (dynamic component)   , 214.20  
Oby                    , 1000x12 - 4 sources - dynamic (large web app)                , 406.57  
Oby                    , 1000x5 - 25 sources (wide dense)                             , 436.01  
Oby                    , 5x500 - 3 sources (deep)                                     , 184.16  
Signia                 , avoidablePropagation                                         , 308.34  
Signia                 , broadPropagation                                             , 331.48  
Signia                 , deepPropagation                                              , 97.65   
Signia                 , diamond                                                      , 259.35  
Signia                 , mux                                                          , 330.98  
Signia                 , repeatedObservers                                            , 51.59   
Signia                 , triangle                                                     , 80.75   
Signia                 , unstable                                                     , 56.02   
Signia                 , molBench                                                     , 275.75  
Signia                 , createDataSignals                                            , 38.95   
Signia                 , createComputations0to1                                       , 39.60   
Signia                 , createComputations1to1                                       , 43.37   
Signia                 , createComputations2to1                                       , 41.88   
Signia                 , createComputations4to1                                       , 38.22   
Signia                 , createComputations1000to1                                    , 36.90   
Signia                 , createComputations1to2                                       , 42.03   
Signia                 , createComputations1to4                                       , 40.12   
Signia                 , createComputations1to8                                       , 40.08   
Signia                 , createComputations1to1000                                    , 39.66   
Signia                 , updateComputations1to1                                       , 50.24   
Signia                 , updateComputations2to1                                       , 44.13   
Signia                 , updateComputations4to1                                       , 43.29   
Signia                 , updateComputations1000to1                                    , 37.65   
Signia                 , updateComputations1to2                                       , 45.61   
Signia                 , updateComputations1to4                                       , 40.70   
Signia                 , updateComputations1to1000                                    , 37.01   
Signia                 , 10x5 - 2 sources - read 20% (simple component)               , 215.63  
Signia                 , 10x10 - 6 sources - dynamic - read 20% (dynamic component)   , 167.53  
Signia                 , 1000x12 - 4 sources - dynamic (large web app)                , 2764.97 
Signia                 , 1000x5 - 25 sources (wide dense)                             , 1631.36 
Signia                 , 5x500 - 3 sources (deep)                                     , 137.88  
SolidJS                , avoidablePropagation                                         , 319.68  
SolidJS                , broadPropagation                                             , 385.09  
SolidJS                , deepPropagation                                              , 145.93  
SolidJS                , diamond                                                      , 316.20  
SolidJS                , mux                                                          , 287.55  
SolidJS                , repeatedObservers                                            , 89.37   
SolidJS                , triangle                                                     , 113.19  
SolidJS                , unstable                                                     , 105.94  
SolidJS                , molBench                                                     , 334.53  
SolidJS                , createDataSignals                                            , 47.03   
SolidJS                , createComputations0to1                                       , 40.53   
SolidJS                , createComputations1to1                                       , 53.57   
SolidJS                , createComputations2to1                                       , 56.84   
SolidJS                , createComputations4to1                                       , 41.33   
SolidJS                , createComputations1000to1                                    , 40.85   
SolidJS                , createComputations1to2                                       , 45.75   
SolidJS                , createComputations1to4                                       , 45.27   
SolidJS                , createComputations1to8                                       , 41.46   
SolidJS                , createComputations1to1000                                    , 42.66   
SolidJS                , updateComputations1to1                                       , 63.96   
SolidJS                , updateComputations2to1                                       , 50.93   
SolidJS                , updateComputations4to1                                       , 46.16   
SolidJS                , updateComputations1000to1                                    , 53.39   
SolidJS                , updateComputations1to2                                       , 59.19   
SolidJS                , updateComputations1to4                                       , 56.66   
SolidJS                , updateComputations1to1000                                    , 54.80   
SolidJS                , 10x5 - 2 sources - read 20% (simple component)               , 856.74  
SolidJS                , 10x10 - 6 sources - dynamic - read 20% (dynamic component)   , 346.42  
SolidJS                , 1000x12 - 4 sources - dynamic (large web app)                , 452.97  
SolidJS                , 1000x5 - 25 sources (wide dense)                             , 668.69  
SolidJS                , 5x500 - 3 sources (deep)                                     , 234.58  
uSignal                , avoidablePropagation                                         , 450.36  
uSignal                , broadPropagation                                             , 442.18  
uSignal                , deepPropagation                                              , 147.48  
uSignal                , diamond                                                      , 306.07  
uSignal                , mux                                                          , 446.36  
uSignal                , repeatedObservers                                            , 57.87   
uSignal                , triangle                                                     , 99.81   
uSignal                , unstable                                                     , 61.60   
uSignal                , molBench                                                     , 377.89  
uSignal                , createDataSignals                                            , 41.08   
uSignal                , createComputations0to1                                       , 39.88   
uSignal                , createComputations1to1                                       , 43.39   
uSignal                , createComputations2to1                                       , 41.22   
uSignal                , createComputations4to1                                       , 40.20   
uSignal                , createComputations1000to1                                    , 38.44   
uSignal                , createComputations1to2                                       , 43.46   
uSignal                , createComputations1to4                                       , 40.76   
uSignal                , createComputations1to8                                       , 42.44   
uSignal                , createComputations1to1000                                    , 40.83   
uSignal                , updateComputations1to1                                       , 41.24   
uSignal                , updateComputations2to1                                       , 38.82   
uSignal                , updateComputations4to1                                       , 39.23   
uSignal                , updateComputations1000to1                                    , 40.62   
uSignal                , updateComputations1to2                                       , 38.62   
uSignal                , updateComputations1to4                                       , 38.97   
uSignal                , updateComputations1to1000                                    , 38.81   
uSignal                , 10x5 - 2 sources - read 20% (simple component)               , 250.39  
uSignal                , 10x10 - 6 sources - dynamic - read 20% (dynamic component)   , 298.99  
uSignal                , 1000x12 - 4 sources - dynamic (large web app)                , 376.37  
uSignal                , 1000x5 - 25 sources (wide dense)                             , 762.21  
uSignal                , 5x500 - 3 sources (deep)                                     , 224.11  
@vue/reactivity        , avoidablePropagation                                         , 291.32  
@vue/reactivity        , broadPropagation                                             , 221.03  
@vue/reactivity        , deepPropagation                                              , 88.53   
@vue/reactivity        , diamond                                                      , 223.80  
@vue/reactivity        , mux                                                          , 294.59  
@vue/reactivity        , repeatedObservers                                            , 38.88   
@vue/reactivity        , triangle                                                     , 66.44   
@vue/reactivity        , unstable                                                     , 48.14   
@vue/reactivity        , molBench                                                     , 599.95  
@vue/reactivity        , createDataSignals                                            , 41.98   
@vue/reactivity        , createComputations0to1                                       , 41.74   
@vue/reactivity        , createComputations1to1                                       , 45.63   
@vue/reactivity        , createComputations2to1                                       , 43.67   
@vue/reactivity        , createComputations4to1                                       , 43.11   
@vue/reactivity        , createComputations1000to1                                    , 41.42   
@vue/reactivity        , createComputations1to2                                       , 43.04   
@vue/reactivity        , createComputations1to4                                       , 42.66   
@vue/reactivity        , createComputations1to8                                       , 43.46   
@vue/reactivity        , createComputations1to1000                                    , 42.58   
@vue/reactivity        , updateComputations1to1                                       , 41.56   
@vue/reactivity        , updateComputations2to1                                       , 43.22   
@vue/reactivity        , updateComputations4to1                                       , 41.45   
@vue/reactivity        , updateComputations1000to1                                    , 41.81   
@vue/reactivity        , updateComputations1to2                                       , 38.33   
@vue/reactivity        , updateComputations1to4                                       , 37.33   
@vue/reactivity        , updateComputations1to1000                                    , 36.45   
@vue/reactivity        , 10x5 - 2 sources - read 20% (simple component)               , 233.65  
@vue/reactivity        , 10x10 - 6 sources - dynamic - read 20% (dynamic component)   , 206.03  
@vue/reactivity        , 1000x12 - 4 sources - dynamic (large web app)                , 2548.77 
@vue/reactivity        , 1000x5 - 25 sources (wide dense)                             , 2429.37 
@vue/reactivity        , 5x500 - 3 sources (deep)                                     , 145.02  
MobX                   , avoidablePropagation                                         , 522.32  
MobX                   , broadPropagation                                             , 1012.43 
MobX                   , deepPropagation                                              , 353.73  
MobX                   , diamond                                                      , 557.07  
MobX                   , mux                                                          , 479.72  
MobX                   , repeatedObservers                                            , 65.78   
MobX                   , triangle                                                     , 186.88  
MobX                   , unstable                                                     , 105.85  
MobX                   , molBench                                                     , 294.57  
MobX                   , createDataSignals                                            , 41.42   
MobX                   , createComputations0to1                                       , 41.54   
MobX                   , createComputations1to1                                       , 48.67   
MobX                   , createComputations2to1                                       , 44.88   
MobX                   , createComputations4to1                                       , 43.51   
MobX                   , createComputations1000to1                                    , 40.86   
MobX                   , createComputations1to2                                       , 46.78   
MobX                   , createComputations1to4                                       , 45.12   
MobX                   , createComputations1to8                                       , 43.43   
MobX                   , createComputations1to1000                                    , 49.37   
MobX                   , updateComputations1to1                                       , 45.04   
MobX                   , updateComputations2to1                                       , 41.89   
MobX                   , updateComputations4to1                                       , 41.91   
MobX                   , updateComputations1000to1                                    , 38.18   
MobX                   , updateComputations1to2                                       , 43.22   
MobX                   , updateComputations1to4                                       , 42.56   
